HOLE.ID,LOCATIONX,LOCATIONY,LOCATIONZ,LENGTH,LEVEL,AREA,ROCKCODE,SAMP_BY,DATE_SAMP,TENEMENT
DNF_600_W1_014,613772.83,814912.56,600,1.6,NA,DONS,510,,,
DNF_600_W1_015,613771.13,814913.01,600,2,NA,DONS,510,,,
DNF_600_W1_016,613769.51,814913.66,600,1,NA,DONS,510,,,
DNF_600_W1_017,613768.39,814914.09,600,1.8,NA,DONS,510,,,
DNF_600_W1_018,613767.56,814914.39,600,1,NA,DONS,510,,,
DNF_600_W1_019,613766.52,814914.59,600,1,NA,DONS,510,,,
DNF_600_W1_020,613765.35,814914.74,600,1,NA,DONS,510,,,
DNF_600_W1_021,613764.44,814914.77,600,1.75,NA,DONS,510,,,
DNF_600_W1_022,613763.58,814914.91,600,1.2,NA,DONS,510,,,
DNF_600_W1_023,613762.65,814914.95,600,1,NA,DONS,510,,,
DNF_600_W1_024,613761.77,814914.92,600,2.5,NA,DONS,510,,,
DNF_600_W1_025,613761.08,814914.95,600,1,NA,DONS,510,,,
DNF_600_W1_026,613760.39,814914.96,600,1,NA,DONS,510,,,
DNF_600_W1_027,613759.37,814914.95,600,1,NA,DONS,510,,,
DNF_600_W1_028,613753.98,814913.19,600,1,NA,DONS,510,,,
DNF_600_W1_029,613752.84,814913.06,600,1,NA,DONS,510,,,
DNF_600_W1_030,613751.91,814913.19,600,1,NA,DONS,510,,,
DNF_600_W1_031,613750.85,814913.33,600,1,NA,DONS,510,,,
DNF_600_W1_032,613749.82,814913.64,600,1,NA,DONS,510,,,
DNF_600_W1_033,613748.94,814913.97,600,1,NA,DONS,510,,,
DNF_600_W1_034,613748.02,814914.34,600,1,NA,DONS,510,,,
DNF_600_W1_035,613746.98,814914.77,600,1,NA,DONS,510,,,
DNF_600_W1_036,613745.97,814915.06,600,1,NA,DONS,510,,,
DNF_600_W1_037,613745.03,814915.3,600,1,NA,DONS,510,,,
DNF_600_W1_038,613744.12,814915.39,600,1.6,NA,DONS,510,,,
DNF_600_W1_039,613743.28,814915.44,600,1,NA,DONS,510,,,
DNF_600_W1_040,613742.34,814915.46,600,1,NA,DONS,510,,,
DNF_600_W1_041,613741.45,814915.57,600,2.1,NA,DONS,510,,,
DNF_600_W1_042,613740.42,814915.56,600,1,NA,DONS,510,,,
DNF_600_W1_043,613739.6,814915.68,600,2.1,NA,DONS,510,,,
DNF_600_W1_044,613738.4,814915.72,600,1,NA,DONS,510,,,
DNF_600_W1_045,613737.27,814915.75,600,2.3,NA,DONS,510,,,
DNF_600_W1_046,613736.09,814915.81,600,1,NA,DONS,510,,,
DNF_600_W1_047,613734.86,814916.12,600,1,NA,DONS,510,,,
DNF_600_W1_048,613733.74,814916.42,600,2.85,NA,DONS,510,,,
DNF_600_W1_049,613732.49,814916.66,600,2.35,NA,DONS,510,,,
DNF_600_W1_050,613731.22,814917,600,1,NA,DONS,510,,,
DNF_600_W1_051,613729.91,814917.4,600,2.5,NA,DONS,510,,,
DNF_600_W1_052,613728.08,814917.88,600,2.2,NA,DONS,510,,,
DNF_600_W1_053,613725.29,814918.44,600,1,NA,DONS,510,,,
DNF_600_W1_054,613724.2,814918.68,600,1,NA,DONS,510,,,
DNF_600_W1_055,613723.08,814918.7,600,1,NA,DONS,510,,,
DNF_600_W1_056,613722.01,814918.85,600,1.6,NA,DONS,510,,,
DNF_600_W1_057,613721.14,814919.06,600,1,NA,DONS,510,,,
DNF_600_W1_058,613720.15,814919.41,600,1,NA,DONS,510,,,
DNF_600_W1_059,613719.29,814919.78,600,1,NA,DONS,510,,,
DNF_600_W1_060,613718.21,814920.28,600,1,NA,DONS,510,,,
DNF_600_W1_061,613717.26,814920.67,600,1,NA,DONS,510,,,
DNF_600_W1_062,613716.37,814920.94,600,2.45,NA,DONS,510,,,
DNF_600_W1_063,613715.36,814921.25,600,1,NA,DONS,510,,,
DNF_600_W1_064,613714.12,814921.52,600,1,NA,DONS,510,,,
DNF_600_W1_065,613713.04,814921.66,600,1,NA,DONS,510,,,
DNF_600_W1_066,613712.06,814921.64,600,1,NA,DONS,510,,,
DNF_600_W1_067,613711.09,814921.72,600,1,NA,DONS,510,,,
DNF_600_W1_068,613710.08,814921.94,600,2.2,NA,DONS,510,,,
DNF_600_W1_069,613709.14,814922.2,600,2.2,NA,DONS,510,,,
DNF_600_W1_070,613708.15,814922.25,600,8.1,NA,DONS,510,,,
DNF_600_W1_071,613706.06,814922.59,600,1.05,NA,DONS,510,,,
DNF_600_W1_072,613704.3,814923.15,600,1,NA,DONS,510,,,
DNF_600_W1_073,613702.12,814923.87,600,2,NA,DONS,510,,,
DNF_600_W1_074,613700.12,814924.16,600,1,NA,DONS,510,,,
DNF_600_W1_075,613698.48,814924.68,600,2.15,NA,DONS,510,,,
DNF_600_W1_076,613696.85,814925.92,600,2,NA,DONS,510,,,
DNF_600_W1_077,613695.16,814926.59,600,1,NA,DONS,510,,,
DNF_600_W1_078,613694.04,814927.06,600,1.1,NA,DONS,510,,,
DNF_600_W1_079,613693.06,814927.55,600,1,NA,DONS,510,,,
DNF_600_W1_080,613691.2,814928.67,600,1,NA,DONS,510,,,
DNF_600_W1_081,613690.2,814929.26,600,1,NA,DONS,510,,,
DNF_600_W1_082,613689.3,814929.5,600,2,NA,DONS,510,,,
DNF_600_W1_083,613688.31,814929.74,600,1,NA,DONS,510,,,
DNF_600_W1_084,613687.25,814929.94,600,2.1,NA,DONS,510,,,
DNF_600_W1_085,613686.38,814930.15,600,2.1,NA,DONS,510,,,
DNF_600_W1_086,613685.24,814930.26,600,2.1,NA,DONS,510,,,
DNF_600_W1_087,613684.26,814930.42,600,2.1,NA,DONS,510,,,
DNF_600_W1_088,613683.48,814930.37,600,2,NA,DONS,510,,,
DNF_600_W1_089,613682.37,814930.36,600,1,NA,DONS,510,,,
DNF_600_W1_090,613681.15,814930.34,600,1,NA,DONS,510,,,
DNF_600_W1_091,613680.07,814930.51,600,2,NA,DONS,510,,,
DNF_600_W1_092,613679.34,814930.67,600,2.1,NA,DONS,510,,,
DNF_600_W1_093,613678.4,814931.37,600,1.8,NA,DONS,510,,,
DNF_600_W1_094,613677.46,814931.91,600,1.8,NA,DONS,510,,,
DNF_600_W1_095,613676.45,814932.41,600,1.3,NA,DONS,510,,,
DNF_600_W1_096,613675.64,814933,600,1,NA,DONS,510,,,
DNF_600_W1_097,613675.28,814933.49,600,1,NA,DONS,510,,,
DNF_600_W1_098,613674.83,814934.18,600,1.1,NA,DONS,510,,,
DNF_600_W1_099,613674.05,814935.66,600,1,NA,DONS,510,,,
DNF_600_W1_100,613673.74,814936.67,600,1,NA,DONS,510,,,
DNF_600_W1_101,613673.64,814937.69,600,1,NA,DONS,510,,,
DNF_600_W1_102,613673.61,814938.8,600,1,NA,DONS,510,,,
DNF_600_W1_103,613673.68,814939.79,600,1,NA,DONS,510,,,
DNF_600_W1_104,613673.77,814940.77,600,1,NA,DONS,510,,,
DNF_600_W1_105,613673.89,814941.72,600,1,NA,DONS,510,,,
DNF_600_W1_106,613673.84,814942.75,600,2.5,NA,DONS,510,,,
DNF_600_W1_107,613673.74,814943.72,600,1,NA,DONS,510,,,
DNF_600_W1_108,613673.58,814944.69,600,1,NA,DONS,510,,,
DNF_600_W1_109,613673.34,814945.61,600,1,NA,DONS,510,,,
DNF_600_W1_110,613673.37,814946.77,600,1.6,NA,DONS,510,,,
DNF_600_W1_111,613662.79,814964.44,600,2.05,NA,DONS,510,,,
DNF_600_W1_112,613660.71,814965.06,600,1.8,NA,DONS,510,,,
DNF_600_W1_113,613658.63,814965.4,600,1,NA,DONS,510,,,
DNF_600_W1_114,613657.46,814965.58,600,2.2,NA,DONS,510,,,
DNF_600_W1_115,613656.64,814966.51,600,1.8,NA,DONS,510,,,
DNF_600_W1_116,613655.04,814967.64,600,2.2,NA,DONS,510,,,
DNF_600_W2_001,613768.48,814916.77,600,1,NA,DONS,510,,,
DNF_600_W2_002,613767.58,814917.48,600,1,NA,DONS,510,,,
DNF_600_W2_003,613766.87,814918.1,600,1,NA,DONS,510,,,
DNF_600_W2_004,613766.13,814918.89,600,1,NA,DONS,510,,,
DNF_600_W2_005,613765.39,814919.43,600,1,NA,DONS,510,,,
DNF_600_W2_006,613764.58,814920.01,600,1,NA,DONS,510,,,
DNF_600_W2_007,613763.84,814920.51,600,1,NA,DONS,510,,,
DNF_600_W2_008,613763.08,814921.1,600,1,NA,DONS,510,,,
DNF_600_W2_009,613762.25,814921.63,600,1.1,NA,DONS,510,,,
DNF_600_W2_010,613761.52,814922.3,600,1,NA,DONS,510,,,
DNF_600_W2_011,613760.62,814922.89,600,1,NA,DONS,510,,,
DNF_600_W2_012,613759.79,814923.48,600,1,NA,DONS,510,,,
DNF_600_W2_013,613758.99,814924.02,600,1,NA,DONS,510,,,
DNF_600_W2_014,613758.29,814924.59,600,1,NA,DONS,510,,,
DNF_600_W2_015,613757.46,814925.18,600,1.3,NA,DONS,510,,,
DNF_600_W2_016,613755.99,814926.38,600,1,NA,DONS,510,,,
DNF_600_W2_017,613755.26,814927.23,600,1,NA,DONS,510,,,
DNF_600_W2_018,613753.97,814928.57,600,1,NA,DONS,510,,,
DNF_600_W2_019,613752.47,814930.06,600,1,NA,DONS,510,,,
DNF_600_W2_020,613751.02,814931.68,600,1,NA,DONS,510,,,
DNF_600_W2_021,613749.91,814933.19,600,1.5,NA,DONS,510,,,
DNF_600_W2_022,613749.02,814934.98,600,2.1,NA,DONS,510,,,
DNF_600_W2_023,613748.36,814937.21,600,1,NA,DONS,510,,,
DNF_600_W2_024,613747.48,814939,600,1.5,NA,DONS,510,,,
DNF_600_W2_025,613746.32,814940.57,600,1,NA,DONS,510,,,
DNF_600_W2_026,613745.03,814941.77,600,1.7,NA,DONS,510,,,
DNF_600_W2_027,613743.31,814943.18,600,1.3,NA,DONS,510,,,
DNF_600_W2_028,613742.91,814943.48,600,2,NA,DONS,510,,,
DNF_600_W2_029,613742.39,814944.07,600,1.6,NA,DONS,510,,,
DNF_600_W2_030,613741.84,814945.2,600,2,NA,DONS,510,,,
DNF_600_W2_031,613741.21,814947.09,600,1.7,NA,DONS,510,,,
DNF_600_W2_032,613740.31,814948.16,600,1.9,NA,DONS,510,,,
DNF_600_W2_033,613739.07,814949.12,600,1.6,NA,DONS,510,,,
DNF_600_W2_034,613737.69,814950.31,600,1.3,NA,DONS,510,,,
DNF_600_W2_035,613736.45,814951.91,600,1,NA,DONS,510,,,
DNF_600_W2_036,613735.26,814953.35,600,1.55,NA,DONS,510,,,
DNF_600_W2_037,613734.1,814955.06,600,1,NA,DONS,510,,,
DNF_600_W2_038,613732.97,814956.81,600,1,NA,DONS,510,,,
DNF_600_W2_039,613731.75,814958.53,600,1,NA,DONS,510,,,
DNF_600_W3_001,613739.02,814943.76,600,1,NA,DONS,510,,,
DNF_600_W3_002,613737.03,814944.11,600,1.9,NA,DONS,510,,,
DNF_600_W3_003,613734.72,814944.83,600,1.05,NA,DONS,510,,,
DNF_600_W3_004,613732.68,814945.52,600,1.9,NA,DONS,510,,,
DNF_600_W3_005,613730.72,814946.57,600,1.6,NA,DONS,510,,,
DNF_600_W3_006,613729.06,814947.18,600,2,NA,DONS,510,,,
DNF_600_W3_007,613727.03,814948.25,600,2.4,NA,DONS,510,,,
DNF_600_W3_008,613725.3,814949.32,600,1.4,NA,DONS,510,,,
DNF_600_W3_009,613723.76,814950.15,600,2,NA,DONS,510,,,
DNF_600_W3_010,613721.52,814950.33,600,1,NA,DONS,510,,,
DNF_600_W3_011,613716.81,814951.81,600,1,NA,DONS,510,,,
DNF_600_W3_012,613714.96,814952.6,600,2.2,NA,DONS,510,,,
DNF_600_W3_013,613713.88,814952.64,600,1,NA,DONS,510,,,
DNF_600_W3_014,613712.79,814952.62,600,1,NA,DONS,510,,,
DNF_600_W3_015,613711.64,814952.37,600,1,NA,DONS,510,,,
DNF_600_W3_016,613710.59,814952.09,600,1.5,NA,DONS,510,,,
DNF_600_W3_017,613709.74,814951.83,600,1.3,NA,DONS,510,,,
DNF_600_W3_018,613709.14,814951.46,600,1.3,NA,DONS,510,,,
DNF_600_W3_019,613708.19,814951.49,600,1.4,NA,DONS,510,,,
DNF_600_W3_020,613707.13,814951.6,600,2.5,NA,DONS,510,,,
DNF_600_W3_021,613706.15,814951.82,600,2.1,NA,DONS,510,,,
DNF_600_W3_022,613705.19,814951.89,600,2.1,NA,DONS,510,,,
DNF_600_W3_023,613704.25,814951.97,600,1.8,NA,DONS,510,,,
DNF_600_W3_024,613702.19,814951.79,600,1.6,NA,DONS,510,,,
DNF_600_W3_025,613701.32,814951.57,600,2.1,NA,DONS,510,,,
DNF_600_W3_026,613699.46,814950.99,600,1.4,NA,DONS,510,,,
DNF_600_W3_027,613697.38,814950.55,600,1,NA,DONS,510,,,
DNF_600_W3_028,613695.37,814950.06,600,1.1,NA,DONS,510,,,
DNF_600_W3_029,613693.54,814949.99,600,1,NA,DONS,510,,,
DNF_600_W3_030,613691.61,814949.75,600,1,NA,DONS,510,,,
DNF_600_W3_031,613689.35,814949.36,600,1,NA,DONS,510,,,
DNF_600_W3_032,613687.31,814949.42,600,1,NA,DONS,510,,,
DNF_600_W3_033,613685.4,814949.58,600,1,NA,DONS,510,,,
DNF_600_W3_034,613666.32,814949.58,600,2.8,NA,DONS,510,,,
DNF_600_W3_035,613664.94,814950.51,600,2.2,NA,DONS,510,,,
DNF_600_W3_036,613663.52,814951.03,600,1,NA,DONS,510,,,
DNF_600_W3_037,613662.36,814951.3,600,2.3,NA,DONS,510,,,
DNF_600_W3_038,613660.2,814951.47,600,1,NA,DONS,510,,,
DNF_600_W3_039,613656.13,814951.58,600,2.8,NA,DONS,510,,,
DNF_600_W3_040,613654.03,814951.79,600,2.2,NA,DONS,510,,,
DNF_600_W3_041,613652.18,814952.44,600,1,NA,DONS,510,,,
DNF_600_W3_042,613650.41,814953.41,600,2.1,NA,DONS,510,,,
DNF_600_W3_043,613648.5,814954.34,600,2.4,NA,DONS,510,,,
DNF_600_W3_044,613646.77,814955.14,600,1,NA,DONS,510,,,
DNF_600_W3_045,613644.86,814955.9,600,1,NA,DONS,510,,,
DNF_600_W3_046,613642.96,814956.43,600,2.4,NA,DONS,510,,,
DNF_600_W3_047,613641.14,814956.96,600,2.8,NA,DONS,510,,,
DNF_600_W3_048,613639.38,814957.83,600,1.3,NA,DONS,510,,,
DNF_600_W3_049,613634.56,814959.02,600,2.6,NA,DONS,510,,,
DNF_600_W3_050,613633.2,814959.22,600,1,NA,DONS,510,,,
DNF_600_W3_051,613618.92,814953.18,600,1,NA,DONS,510,,,
DNF_600_W3_052,613597.06,814954.07,600,1,NA,DONS,510,,,
DNF_600_W3_053,613594.14,814955.13,600,2,NA,DONS,510,,,
DNF_640_W1_001,613613.33,814954.72,640,2.7,NA,DONS,510,,,
DNF_640_W1_002,613611.35,814954.47,640,1,NA,DONS,510,,,
DNF_640_W1_003,613609.27,814954.44,640,2.8,NA,DONS,510,,,
DNF_640_W1_004,613606.84,814954.86,640,1,NA,DONS,510,,,
DNF_640_W1_005,613605.01,814955.5,640,1,NA,DONS,510,,,
DNF_640_W1_006,613603,814956.42,640,2.1,NA,DONS,510,,,
DNF_640_W1_007,613601.24,814957.2,640,2.2,NA,DONS,510,,,
DNF_640_W1_008,613599.44,814958.26,640,1,NA,DONS,510,,,
DNF_640_W1_009,613597.68,814959.03,640,2.4,NA,DONS,510,,,
DNF_640_W1_010,613595.87,814959.87,640,2.75,NA,DONS,510,,,
DNF_640_W1_011,613593.98,814960.65,640,2.1,NA,DONS,510,,,
DNF_640_W1_012,613592.08,814961.43,640,1.7,NA,DONS,510,,,
DNF_640_W1_013,613590.25,814961.9,640,2.3,NA,DONS,510,,,
DNF_640_W1_014,613588.35,814962.37,640,1.8,NA,DONS,510,,,
DNF_640_W1_015,613586.32,814962.89,640,1,NA,DONS,510,,,
DNF_640_W1_016,613584.54,814963.29,640,1,NA,DONS,510,,,
DNF_640_W1_017,613582.48,814963.88,640,1,NA,DONS,510,,,
DNF_640_W1_018,613579.51,814964.63,640,1,NA,DONS,510,,,
DNF_640_W1_019,613578.41,814964.99,640,1.9,NA,DONS,510,,,
DNF_640_W1_020,613577.44,814965.31,640,1,NA,DONS,510,,,
DNF_640_W1_021,613576.22,814965.66,640,1,NA,DONS,510,,,
DNF_640_W1_022,613528.11,815017.73,640,1,NA,DONS,510,,,
DNF_640_W1_023,613526.29,815019.52,640,1.4,NA,DONS,510,,,
DNF_640_W1_024,613524.22,815021.17,640,1.3,NA,DONS,510,,,
DNF_640_W1_025,613522.29,815022.68,640,1,NA,DONS,510,,,
DNF_640_W1_026,613519.6,815024.36,640,2.7,NA,DONS,510,,,
DNF_640_W1_027,613515.96,815025.47,640,2.4,NA,DONS,510,,,
DNF_690_E1_001,613703.4,814890.23,690,1,NA,DONS,510,,,
DNF_690_E1_002,613704.87,814889.06,690,1,NA,DONS,510,,,
DNF_690_E1_003,613706.02,814888.08,690,1,NA,DONS,510,,,
DNF_690_E1_004,613707.82,814886.94,690,1.2,NA,DONS,510,,,
DNF_690_E1_005,613709.81,814886.35,690,1,NA,DONS,510,,,
DNF_690_E1_006,613711.92,814886.03,690,1,NA,DONS,510,,,
DNF_690_E1_007,613713.64,814885.75,690,1,NA,DONS,510,,,
DNF_690_E1_008,613715.24,814885.45,690,1,NA,DONS,510,,,
DNF_690_E1_009,613716.29,814885.24,690,1,NA,DONS,510,,,
DNF_690_E1_010,613717.34,814885.11,690,1,NA,DONS,510,,,
DNF_690_E1_011,613718.83,814884.85,690,1,NA,DONS,510,,,
DNF_690_E1_012,613720.22,814884.64,690,1,NA,DONS,510,,,
DNF_690_E1_013,613722,814884.11,690,1,NA,DONS,510,,,
DNF_690_E1_014,613723.48,814883.87,690,1,NA,DONS,510,,,
DNF_690_E1_015,613725.12,814883.38,690,1,NA,DONS,510,,,
DNF_690_E1_016,613727.79,814882.35,690,1.2,NA,DONS,510,,,
DNF_690_E1_017,613730.35,814881.31,690,1,NA,DONS,510,,,
DNF_690_E1_018,613733.13,814880.54,690,1,NA,DONS,510,,,
DNF_690_E1_019,613735.49,814879.78,690,1,NA,DONS,510,,,
DNF_690_E1_020,613737.62,814879.37,690,1,NA,DONS,510,,,
DNF_690_E1_021,613739.47,814879.09,690,1,NA,DONS,510,,,
DNF_690_E1_022,613741.36,814878.76,690,1,NA,DONS,510,,,
DNF_690_E1_023,613743.68,814878.44,690,1,NA,DONS,510,,,
DNF_690_E1_024,613746.17,814877.85,690,1,NA,DONS,510,,,
DNF_690_E1_025,613748.27,814877.7,690,1.1,NA,DONS,510,,,
DNF_690_E1_026,613750.25,814877.61,690,1,NA,DONS,510,,,
DNF_690_E1_027,613752.21,814877.76,690,1,NA,DONS,510,,,
DNF_690_E1_028,613754.22,814877.76,690,1,NA,DONS,510,,,
DNF_690_E1_029,613756.71,814877.59,690,1.15,NA,DONS,510,,,
DNF_690_E1_030,613759,814877.59,690,2.25,NA,DONS,510,,,
DNF_690_E1_031,613761.03,814877.45,690,1.1,NA,DONS,510,,,
DNF_690_E1_032,613762.71,814877.48,690,1.15,NA,DONS,510,,,
DNF_690_E1_033,613764.81,814877.57,690,1.2,NA,DONS,510,,,
DNF_690_E1_034,613766.72,814877.4,690,1.41,NA,DONS,510,,,
DNF_690_E1_035,613768.32,814877.25,690,1,NA,DONS,510,,,
DNF_690_E1_036,613769.74,814876.97,690,1,NA,DONS,510,,,
DNF_690_E1_037,613770.97,814876.64,690,1,NA,DONS,510,,,
DNF_690_E1_038,613772.68,814876.04,690,1,NA,DONS,510,,,
DNF_690_E1_039,613774.54,814875.56,690,1,NA,DONS,510,,,
DNF_690_E1_040,613775.96,814875.15,690,1,NA,DONS,510,,,
DNF_690_E1_041,613777.22,814874.83,690,1.7,NA,DONS,510,,,
DNF_690_E1_042,613778.38,814873.21,690,1,NA,DONS,510,,,
DNF_690_E1_043,613780.11,814871.39,690,1,NA,DONS,510,,,
DNF_690_E1_044,613781.56,814869.85,690,1,NA,DONS,510,,,
DNF_690_E1_045,613782.92,814868.82,690,1,NA,DONS,510,,,
DNF_690_E1_046,613784.65,814867.98,690,1,NA,DONS,510,,,
DNF_690_E1_047,613786.85,814867.09,690,1,NA,DONS,510,,,
DNF_690_E1_048,613788.75,814866.2,690,1,NA,DONS,510,,,
DNF_690_E1_049,613790.82,814865.22,690,1.2,NA,DONS,510,,,
DNF_690_E1_050,613792.33,814864.66,690,1,NA,DONS,510,,,
DNF_690_E1_051,613793.53,814864.18,690,1,NA,DONS,510,,,
DNF_690_E1_052,613794.52,814863.39,690,1.35,NA,DONS,510,,,
DNF_690_E1_053,613795.54,814862.94,690,1.25,NA,DONS,510,,,
DNF_690_E1_054,613796.43,814862.26,690,1.1,NA,DONS,510,,,
DNF_690_E1_055,613797.47,814861.69,690,1.1,NA,DONS,510,,,
DNF_690_E1_056,613798.48,814861,690,1.2,NA,DONS,510,,,
DNF_690_E1_057,613799.37,814860.47,690,1.05,NA,DONS,510,,,
DNF_690_E1_058,613800.4,814859.96,690,1.15,NA,DONS,510,,,
DNF_690_E1_059,613801.42,814859.37,690,1.1,NA,DONS,510,,,
DNF_690_E1_060,613802.47,814858.78,690,1,NA,DONS,510,,,
DNF_690_E1_061,613804.86,814857.73,690,1.8,NA,DONS,510,,,
DNF_690_E1_062,613806.48,814857.17,690,1,NA,DONS,510,,,
DNF_690_E1_063,613808.53,814856.63,690,2.1,NA,DONS,510,,,
DNF_690_E1_064,613810.23,814855.95,690,1,NA,DONS,510,,,
DNF_690_E1_065,613812.04,814855.25,690,1.25,NA,DONS,510,,,
DNF_690_E1_066,613814.01,814854.32,690,1.45,NA,DONS,510,,,
DNF_690_E1_067,613815.89,814853.39,690,1.05,NA,DONS,510,,,
DNF_690_E1_068,613817.11,814852.83,690,1,NA,DONS,510,,,
DNF_690_E1_069,613819,814852.32,690,1.85,NA,DONS,510,,,
DNF_690_E1_070,613820.74,814852.23,690,2.15,NA,DONS,510,,,
DNF_690_E1_071,613821.89,814852.28,690,1.1,NA,DONS,510,,,
DNF_690_E1_072,613823.16,814852.25,690,1.05,NA,DONS,510,,,
DNF_690_E1_073,613824.25,814852.2,690,1,NA,DONS,510,,,
DNF_690_E1_074,613825.21,814852.37,690,1,NA,DONS,510,,,
DNF_690_E1_075,613826.66,814852.44,690,1,NA,DONS,510,,,
DNF_690_E1_076,613828.66,814852.49,690,1.45,NA,DONS,510,,,
DNF_690_E1_077,613830.9,814852.61,690,1.9,NA,DONS,510,,,
DNF_690_E1_078,613833.76,814852.88,690,1.45,NA,DONS,510,,,
DNF_690_E1_079,613835.57,814852.75,690,1.8,NA,DONS,510,,,
DNF_690_E1_080,613837.35,814852.6,690,1.2,NA,DONS,510,,,
DNF_690_E1_081,613839.38,814852.31,690,1.8,NA,DONS,510,,,
DNF_690_E1_082,613841.55,814852.1,690,1,NA,DONS,510,,,
DNF_690_E1_083,613843.56,814851.88,690,1,NA,DONS,510,,,
DNF_690_E1_084,613845.02,814851.6,690,1,NA,DONS,510,,,
DNF_690_E1_085,613846.85,814851.06,690,1,NA,DONS,510,,,
DNF_690_E1_086,613848.29,814850.23,690,1.9,NA,DONS,510,,,
DNF_690_E1_087,613849.75,814848.92,690,2.15,NA,DONS,510,,,
DNF_690_E1_088,613851.68,814847.29,690,2.1,NA,DONS,510,,,
DNF_690_E1_089,613853.4,814847.03,690,2.55,NA,DONS,510,,,
DNF_690_E1_090,613855.81,814846.9,690,1.5,NA,DONS,510,,,
DNF_690_E1_091,613857.62,814846.62,690,1.5,NA,DONS,510,,,
DNF_690_E1_092,613859.85,814846.78,690,1,NA,DONS,510,,,
DNF_690_E1_093,613861.84,814847.1,690,3,NA,DONS,510,,,
DNF_690_E1_094,613863.87,814846.88,690,1.4,NA,DONS,510,,,
DNF_690_E1_095,613865.26,814846.6,690,1.15,NA,DONS,510,,,
DNF_690_E1_096,613866.98,814846.15,690,1.3,NA,DONS,510,,,
DNF_690_E1_097,613867.78,814846.11,690,1.55,NA,DONS,510,,,
DNF_690_E2_001,613701.78,814944.49,690,1,NA,DONS,510,,,
DNF_690_E2_002,613703.66,814943.57,690,1.1,NA,DONS,510,,,
DNF_690_E2_003,613705.06,814942.71,690,1,NA,DONS,510,,,
DNF_690_E2_004,613706.39,814941.82,690,1,NA,DONS,510,,,
DNF_690_E2_005,613708.21,814940.48,690,1,NA,DONS,510,,,
DNF_690_E2_006,613709.77,814939.29,690,1,NA,DONS,510,,,
DNF_690_E2_007,613711.33,814938.13,690,1,NA,DONS,510,,,
DNF_690_E2_008,613712.98,814936.89,690,1,NA,DONS,510,,,
DNF_690_E2_009,613714.79,814935.62,690,1,NA,DONS,510,,,
DNF_690_E2_010,613716.24,814934.67,690,1,NA,DONS,510,,,
DNF_690_E2_011,613717.87,814933.57,690,1,NA,DONS,510,,,
DNF_690_E2_012,613719.62,814932.43,690,1,NA,DONS,510,,,
DNF_690_E2_013,613721.25,814931.16,690,1,NA,DONS,510,,,
DNF_690_E2_014,613722.94,814929.78,690,1,NA,DONS,510,,,
DNF_690_E2_015,613724.56,814928.19,690,1.2,NA,DONS,510,,,
DNF_690_E2_016,613725.81,814926.86,690,1.1,NA,DONS,510,,,
DNF_690_E2_017,613727.03,814925.34,690,1.55,NA,DONS,510,,,
DNF_690_E2_018,613728.58,814924.02,690,1.5,NA,DONS,510,,,
DNF_690_E2_019,613730.19,814922.91,690,1.85,NA,DONS,510,,,
DNF_690_E2_020,613731.93,814921.57,690,2.5,NA,DONS,510,,,
DNF_690_E2_021,613733.91,814920.07,690,1.45,NA,DONS,510,,,
DNF_690_E2_022,613735.5,814919.29,690,1,NA,DONS,510,,,
DNF_690_E2_023,613736.45,814918.26,690,1,NA,DONS,510,,,
DNF_690_E2_024,613737.84,814916.92,690,1,NA,DONS,510,,,
DNF_690_E2_025,613740.67,814914.74,690,1,NA,DONS,510,,,
DNF_690_E2_026,613742.68,814913.5,690,1,NA,DONS,510,,,
DNF_690_E2_027,613744.45,814912.52,690,2.05,NA,DONS,510,,,
DNF_690_E2_028,613746.3,814911.49,690,2.09,NA,DONS,510,,,
DNF_690_E2_029,613748.11,814910.52,690,1.5,NA,DONS,510,,,
DNF_690_E2_030,613749.82,814909.23,690,1,NA,DONS,510,,,
DNF_690_E2_031,613750.71,814907.78,690,1.2,NA,DONS,510,,,
DNF_690_E2_032,613751.69,814905.91,690,1,NA,DONS,510,,,
DNF_690_E2_033,613752.83,814903.79,690,1.5,NA,DONS,510,,,
DNF_690_E2_034,613753.98,814901.36,690,1,NA,DONS,510,,,
DNF_690_E2_035,613755.35,814899.06,690,1.25,NA,DONS,510,,,
DNF_690_E2_036,613756.71,814896.97,690,1.1,NA,DONS,510,,,
DNF_690_E2_037,613757.94,814895.08,690,1.15,NA,DONS,510,,,
DNF_690_E2_038,613759.23,814892.83,690,1,NA,DONS,510,,,
DNF_690_E2_039,613760.79,814890.79,690,1.15,NA,DONS,510,,,
DNF_690_E4_001,613721.47,814948.26,690,1.36,NA,DONS,510,,,
DNF_690_E4_002,613722.62,814946.97,690,1,NA,DONS,510,,,
DNF_690_E4_003,613724.03,814945.59,690,1,NA,DONS,510,,,
DNF_690_E4_004,613725.29,814944.5,690,1.1,NA,DONS,510,,,
DNF_690_E4_005,613726.8,814943.71,690,1,NA,DONS,510,,,
DNF_690_E4_006,613728.64,814943.38,690,1,NA,DONS,510,,,
DNF_690_E4_007,613730.84,814943.03,690,1,NA,DONS,510,,,
DNF_690_E4_008,613732.26,814942.86,690,1,NA,DONS,510,,,
DNF_690_E4_009,613733.51,814942.68,690,1,NA,DONS,510,,,
DNF_690_E4_010,613734.96,814942.46,690,1,NA,DONS,510,,,
